NR_TURNO,SG_UF,SG_UE,NM_MUNICIPIO,NR_ZONA,DS_CARGO,NM_CANDIDATO,NM_URNA_CANDIDATO,SG_PARTIDO,NM_PARTIDO,DS_COMPOSICAO_COLIGACAO,QT_VOTOS_NOMINAIS,QT_VOTOS_NOMINAIS_VALIDOS,DS_SIT_TOT_TURNO
1,RJ,58912,SANTA MARIA MADALENA,60,Prefeito,NESTOR LUIZ CARDOZO LOPES,NESTOR LOPES,CIDADANIA,Cidadania,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / AGIR,1762,1762,NÃO ELEITO
1,ES,56456,GUAÇUÍ,13,Prefeito,LUCIANO MANOEL MACHADO,LUCIANO MACHADO,PSB,Partido Socialista Brasileiro,PSB / PDT / MOBILIZA / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / UNIÃO,3527,3527,NÃO ELEITO
1,ES,56022,ÁGUA DOCE DO NORTE,23,Prefeito,CHARLES FELISBINO TEIXEIRA,CHARLES,PL,Partido Liberal,PRTB / PL / AGIR,3348,3348,NÃO ELEITO
1,BA,38490,SALVADOR,17,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,6359,6359,NÃO ELEITO
1,BA,38490,SALVADOR,9,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,6267,6267,NÃO ELEITO
1,BA,38490,SALVADOR,19,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,8970,8970,NÃO ELEITO
1,BA,38490,SALVADOR,7,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,6579,6579,NÃO ELEITO
1,SP,71072,SÃO PAULO,280,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1674,1674,NÃO ELEITO
1,SP,71072,SÃO PAULO,253,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1500,1500,NÃO ELEITO
1,SP,71072,SÃO PAULO,374,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2949,2949,NÃO ELEITO
1,SP,71072,SÃO PAULO,421,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2555,2555,NÃO ELEITO
1,SP,71072,SÃO PAULO,320,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2495,2495,NÃO ELEITO
1,SP,71072,SÃO PAULO,246,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1172,1172,NÃO ELEITO
1,SP,71072,SÃO PAULO,254,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1938,1938,NÃO ELEITO
1,SP,71072,SÃO PAULO,351,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1686,1686,NÃO ELEITO
1,SP,71072,SÃO PAULO,352,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2827,2827,NÃO ELEITO
1,SP,71072,SÃO PAULO,420,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1757,1757,NÃO ELEITO
1,SP,71072,SÃO PAULO,3,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1481,1481,NÃO ELEITO
1,SP,71072,SÃO PAULO,20,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2363,2363,NÃO ELEITO
1,SP,71072,SÃO PAULO,255,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2505,2505,NÃO ELEITO
1,SP,71072,SÃO PAULO,350,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),2683,2683,NÃO ELEITO
1,SP,71072,SÃO PAULO,392,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1959,1959,NÃO ELEITO
1,SP,71072,SÃO PAULO,349,Prefeito,JOSE LUIZ DATENA,DATENA,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA),1780,1780,NÃO ELEITO
1,BA,38490,SALVADOR,13,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,5927,5927,NÃO ELEITO
1,BA,38490,SALVADOR,1,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,4648,4648,NÃO ELEITO
1,BA,38490,SALVADOR,10,Prefeito,GERALDO ALVES FERREIRA JÚNIOR,GERALDO JÚNIOR,MDB,Movimento Democrático Brasileiro,MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD / PSB / PODE / SOLIDARIEDADE / AVANTE / AGIR,8779,8779,NÃO ELEITO
1,BA,35416,IBICARAÍ,29,Prefeito,LENILDO ALVES SANTANA,LENILDO,PT,Partido dos Trabalhadores,PSB / PSD / AVANTE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3531,3531,NÃO ELEITO
1,RJ,58955,SÃO FIDÉLIS,35,Prefeito,DAVID LOUREIRO COELHO NETO,DAVI LOUREIRO NETO,PP,PROGRESSISTAS,PP / PDT / AGIR / PSB / PODE,3820,3820,NÃO ELEITO
1,BA,34797,CORDEIROS,60,Prefeito,EDVAR RIBEIRO DA SILVA,VAVÁ,PSD,Partido Social Democrático,PSD / PSB / MDB,2779,2779,NÃO ELEITO
1,MA,7676,COLINAS,29,Prefeito,JOAO HAROLDO SARAIVA GOMES BARROSO,JOAO HAROLDO,PC do B,Partido Comunista do Brasil,SOLIDARIEDADE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),7997,7997,NÃO ELEITO
1,TO,73385,LAGOA DA CONFUSÃO,13,Prefeito,NELSON ALVES MOREIRA,NELSINHO MOREIRA,MDB,Movimento Democrático Brasileiro,PDT / MDB,2032,2032,NÃO ELEITO
1,PR,78417,SANTA CECÍLIA DO PAVÃO,63,Prefeito,BRUNO GAVIOLI CESTARIO,BRUNO DO FUNESPLAN,PSD,Partido Social Democrático,PSD / PRD,1118,1118,NÃO ELEITO
1,AC,1040,MARECHAL THAUMATURGO,4,Prefeito,ITAMAR PEREIRA DE SA,ITAMAR DE SÁ,PODE,Podemos,PDT / PODE / PL,3881,3881,NÃO ELEITO
1,MT,91049,SANTA RITA DO TRIVELATO,5,Prefeito,HUGO GARCIA SOBRINHO,HUGO GARCIA SOBRINHO,UNIÃO,União Brasil,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / UNIÃO,439,439,NÃO ELEITO
1,CE,14117,IGUATU,13,Prefeito,JOSÉ DE SÁ VILAROUCA,SÁ,PSB,Partido Socialista Brasileiro,PSB / PDT / PODE,2031,2031,NÃO ELEITO
1,BA,34657,CONCEIÇÃO DO ALMEIDA,184,Prefeito,JORGE OLIVEIRA SILVA,BÊA BRASIL,UNIÃO,União Brasil,UNIÃO / SOLIDARIEDADE,4268,4268,NÃO ELEITO
1,PI,12246,MILTON BRANDÃO,12,Prefeito,FRANCISCO RAÍ DE SOUSA SILVA,RAI SÍLVA,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / SOLIDARIEDADE,2375,2375,NÃO ELEITO
1,MG,41882,CHAPADA GAÚCHA,320,Prefeito,PAULO APARECIDO ALVES CARNEIRO,PAULO ALVES,PODE,Podemos,PP / PDT / PODE / AVANTE / SOLIDARIEDADE,2989,2989,NÃO ELEITO
1,PI,10529,SÃO JOSÉ DO DIVINO,21,Prefeito,JOÃO GRACIA DE OLIVEIRA,JOÃO GARCIA,PODE,Podemos,REPUBLICANOS / PODE,156,156,NÃO ELEITO
1,MT,90913,ITIQUIRA,10,Prefeito,ORFEU CINAT FILHO,ORFEU CINAT,PSDB,Partido da Social Democracia Brasileira,DC / AGIR / Federação PSDB CIDADANIA(PSDB/CIDADANIA),1563,1563,NÃO ELEITO
1,MG,52558,SÃO JOÃO EVANGELISTA,257,Prefeito,ALEX DA CUNHA PIMENTA FILHO,ALEX PIMENTA,PSD,Partido Social Democrático,AGIR / PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3262,3262,NÃO ELEITO
1,BA,34452,CASTRO ALVES,43,Prefeito,LUIZ AUGUSTO SOUZA DOS SANTOS,AUGUSTINHO,MDB,Movimento Democrático Brasileiro,MDB / UNIÃO / PSB / AVANTE,8868,8868,NÃO ELEITO
1,MG,45659,GUARANÉSIA,125,Prefeito,JOÃO  BATISTA MIGUEL,JOÃOZINHO CAMPESTRE,AVANTE,AVANTE,PP / PSB / AVANTE / Federação PSDB CIDADANIA(PSDB/CIDADANIA),3580,3580,NÃO ELEITO
1,SP,64351,GARÇA,47,Prefeito,ADHEMAR KEMP MARCONDES DE MOURA,ADHEMAR MARCONDES,REPUBLICANOS,REPUBLICANOS,AVANTE / SOLIDARIEDADE / REPUBLICANOS,7964,7964,NÃO ELEITO
1,SP,65714,ITATINGA,26,Prefeito,LEONARDO ROCHA ZANARDO,LEONARDO ZANARDO,PRD,Partido Renovação Democrática,SOLIDARIEDADE / PRD,2004,2004,NÃO ELEITO
1,MT,91855,TANGARÁ DA SERRA,19,Prefeito,FABIO MARTINS JUNQUEIRA,FÁBIO MARTINS JUNQUEIRA,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / PSD / PDT,7145,7145,NÃO ELEITO
1,PB,19950,CONGO,43,Prefeito,JOAQUIM QUIRINO DA SILVA JUNIOR,JUNIOR QUIRINO,PSB,Partido Socialista Brasileiro,PSB / PL,1719,1719,NÃO ELEITO
1,SC,81752,JARAGUÁ DO SUL,17,Prefeito,EMANUELA CHRISTIAN WOLFF,MANU WOLFF,PODE,Podemos,PODE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT / PSB,1901,1901,NÃO ELEITO
1,SC,81752,JARAGUÁ DO SUL,87,Prefeito,EMANUELA CHRISTIAN WOLFF,MANU WOLFF,PODE,Podemos,PODE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT / PSB,2639,2639,NÃO ELEITO
1,MG,40215,AIMORÉS,5,Prefeito,ANDREA CANDIDA PLASTER MATTOS AFOUMADO,ANDREA DO ARON,MDB,Movimento Democrático Brasileiro,MDB / AVANTE,6565,6565,NÃO ELEITO
1,MG,40339,ALMENARA,9,Prefeito,LEANDRO BRITO DE ANDRADE,LÉO BRITO,PSD,Partido Social Democrático,REPUBLICANOS / PP / PSD / SOLIDARIEDADE,9844,9844,NÃO ELEITO
1,SC,80985,BOMBINHAS,31,Prefeito,ISABELA CAMILE DA SILVA,ISABELA CAMILE,PL,Partido Liberal,MDB / PL,3259,3259,NÃO ELEITO
1,PB,20710,LIVRAMENTO,27,Prefeito,GLAUBER NEVES BRITO,GLAUBER NEVES,AVANTE,AVANTE,AVANTE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),60,60,NÃO ELEITO
1,BA,38270,RIACHÃO DO JACUÍPE,114,Prefeito,ESAU DA SILVA,ESAU,MDB,Movimento Democrático Brasileiro,AVANTE / MDB,2191,2191,NÃO ELEITO
1,SC,82376,PALMITOS,41,Prefeito,JUAREZ ROSSINI,ROSSINI,MDB,Movimento Democrático Brasileiro,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / UNIÃO / MDB,4527,4527,NÃO ELEITO
1,MA,8354,MIRINZAL,30,Prefeito,AMAURY SANTOS ALMEIDA,AMAURY,PP,PROGRESSISTAS,PP / PDT / AVANTE,4550,4550,NÃO ELEITO
1,SP,62936,CAMPO LIMPO PAULISTA,344,Prefeito,ANTONIO CARLOS DA SILVA,ANTONIO CARLOS,PT,Partido dos Trabalhadores,PSB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),2898,2898,NÃO ELEITO
1,MG,40649,SANTA BÁRBARA DO LESTE,71,Prefeito,WILIAN DE FARIA,WILIAN FARIAS,PSD,Partido Social Democrático,PSD,363,363,NÃO ELEITO
1,AM,98450,SÃO SEBASTIÃO DO UATUMÃ,27,Prefeito,CARLOS ALBERTO BARROSO DOS SANTOS,CARLOS BARROSO FOGUETÃO,PDT,Partido Democrático Trabalhista,PDT,104,104,NÃO ELEITO
1,RS,87297,LAJEADO,29,Prefeito,SÉRGIO LUIZ KNIPHOFF,DR. SÉRGIO KNIPHOFF,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PDT,4235,4235,NÃO ELEITO
1,SP,71293,SERRA AZUL,109,Prefeito,MARCOS ANTONIO MOREIRA JUNIOR,KEKÃO,PSB,Partido Socialista Brasileiro,PSB / Federação PSOL REDE(PSOL/REDE) / PDT,832,832,NÃO ELEITO
1,MG,41670,BOTELHOS,55,Prefeito,TALITA LOYOLLA RODRIGUES,TALITA LOYOLLA,NOVO,Partido Novo,NOVO / AVANTE / PRD,1151,1151,NÃO ELEITO
1,SP,63150,CARDOSO,224,Prefeito,LUIZ GUSTAVO CANTERAS SCARILLO FALOTICO CORRÊA,LUIZ GUSTAVO,PSD,Partido Social Democrático,REPUBLICANOS / PP / PMB / PSB / PSD / AVANTE,1827,1827,NÃO ELEITO
1,MA,8494,PAÇO DO LUMIAR,93,Prefeito,FILIPE PEREIRA GONÇALO DE SOUSA,DR FILIPE GONÇALO,MOBILIZA,Mobilização Nacional,PL / MOBILIZA / PMB,15619,15619,NÃO ELEITO
1,AM,2917,AMATURÁ,22,Prefeito,GIL E SILVA SARAIVA,DR GIL,PP,PROGRESSISTAS,PP / PRD / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),392,392,NÃO ELEITO
1,PB,22217,SOLÂNEA,48,Prefeito,TIAGO JOSÉ LOURENÇO PEREIRA,TIAGO,PP,PROGRESSISTAS,PP / AVANTE,537,537,NÃO ELEITO
1,SP,64530,GUAPIARA,37,Prefeito,CANDIDO ROBERTO DE SAMPAIO JUNIOR,CANDIDO SAMPAIO,PODE,Podemos,REPUBLICANOS / PSB / PODE,3438,3438,NÃO ELEITO
1,RS,85553,CAÇAPAVA DO SUL,9,Prefeito,DARLAN FREITAS PEREIRA,DARLAN FREITAS,PSB,Partido Socialista Brasileiro,PSB / MDB,5540,5540,NÃO ELEITO
1,BA,39632,VERA CRUZ,141,Prefeito,WILSON RIBEIRO PEDREIRA FILHO,NEGO DA COROA,PSD,Partido Social Democrático,REPUBLICANOS / PMB / PSB / PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),9889,9889,NÃO ELEITO
1,RJ,58211,CANTAGALO,101,Prefeito,PAULO VINICIUS ROCHA DE OLIVEIRA,PAULO VINICIUS,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / AGIR / PSD,3905,3905,NÃO ELEITO
1,SC,81442,PAIAL,94,Prefeito,LAUDECIR MENDES DE MEDEIROS,MENDES,PT,Partido dos Trabalhadores,PP / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),718,718,NÃO ELEITO
1,MG,41300,PATIS,185,Prefeito,JAKSON LOPES MAIA,JAKSON MADEIRA,PODE,Podemos,MDB / PODE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSD,1807,1807,NÃO ELEITO
1,SC,83275,SÃO JOSÉ,84,Prefeito,ANTONIO LUIZ BATTISTI,BATTISTI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSB,5057,5057,NÃO ELEITO
1,SC,83275,SÃO JOSÉ,29,Prefeito,ANTONIO LUIZ BATTISTI,BATTISTI,PT,Partido dos Trabalhadores,Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / PSB,5420,5420,NÃO ELEITO
1,MG,51292,RUBELITA,244,Prefeito,ARIDELÇO ALVES FLORES,ARIDELÇO,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / AVANTE,1578,1578,NÃO ELEITO
1,MT,89931,SÃO JOSÉ DOS QUATRO MARCOS,52,Prefeito,ADEMILSON VALVERDE PERES,ADEMILSON VALVERDE,MDB,Movimento Democrático Brasileiro,PP / MDB / PSB / PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA),3787,3787,NÃO ELEITO
1,BA,36196,ITANAGRA,185,Prefeito,DANIA MARIA DA SILVA,DANIA MARIA,PT,Partido dos Trabalhadores,MDB / PODE / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / Federação PSOL REDE(PSOL/REDE),2324,2324,NÃO ELEITO
1,PB,21172,PATOS,28,Prefeito,RAMONILSON ALVES GOMES,RAMONILSON,PSDB,Partido da Social Democracia Brasileira,MDB / PL / NOVO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),11371,11371,NÃO ELEITO
1,MG,51390,SALINAS,244,Prefeito,RAIMUNDO BENONI FRANCO,BENONI,CIDADANIA,Cidadania,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PP / PL,5756,5756,NÃO ELEITO
1,CE,15440,SALITRE,38,Prefeito,DORGIVAL PEREIRA FILHO,DODÓ DE NEOCLIDES,PSB,Partido Socialista Brasileiro,PDT / PODE / PSB / PSD / AVANTE,6182,6182,NÃO ELEITO
1,RJ,58637,NILÓPOLIS,221,Prefeito,ROGERIO RAMOS RIBEIRO,ROGERIO RIBEIRO,MDB,Movimento Democrático Brasileiro,PDT / MDB / PRD / PSB / SOLIDARIEDADE,16005,16005,NÃO ELEITO
1,RJ,58637,NILÓPOLIS,201,Prefeito,ROGERIO RAMOS RIBEIRO,ROGERIO RIBEIRO,MDB,Movimento Democrático Brasileiro,PDT / MDB / PRD / PSB / SOLIDARIEDADE,21180,21180,NÃO ELEITO
1,CE,14290,ITAPIPOCA,17,Prefeito,JOAO RIBEIRO BARROSO,JOÃO BARROSO,PSDB,Partido da Social Democracia Brasileira,Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PRD / UNIÃO / PODE / PL,25915,25915,NÃO ELEITO
1,RJ,58734,PARAÍBA DO SUL,28,Prefeito,GISELLE VITAL GOBBI DA GAMA CRUZ,GISELLE GOBBI,PSD,Partido Social Democrático,PSD / Federação PSDB CIDADANIA(PSDB/CIDADANIA),1669,1669,NÃO ELEITO
1,AM,2712,PAUINI,44,Prefeito,ISRAEL DE JESUS OLIVEIRA AMORIM,BARBUDÃO,MDB,Movimento Democrático Brasileiro,MDB / REPUBLICANOS / AVANTE / PSB / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),4215,4215,NÃO ELEITO
1,MS,91820,JUTI,28,Prefeito,PEDRO EVANGELISTA LIMA,PEDRO CARANDAZINHO,UNIÃO,União Brasil,REPUBLICANOS / PP / MDB / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV) / UNIÃO,1748,1748,NÃO ELEITO
1,MG,48895,NAZARENO,328,Prefeito,LUIZ ANTONIO CARVALHO DOS SANTOS,LUIZ ANTONIO,PSD,Partido Social Democrático,MDB / PDT / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PSD,1660,0,NÃO ELEITO
1,AM,2658,NOVA OLINDA DO NORTE,35,Prefeito,JOSEIAS LOPES DA SILVA,JOSEIAS LOPES,PSD,Partido Social Democrático,PSD / PODE / UNIÃO / PL,7415,7415,NÃO ELEITO
1,PE,25976,ITAMBÉ,27,Prefeito,MANUELLA DE LIMA MATTOS,MANUELLA MATTOS,PDT,Partido Democrático Trabalhista,PDT / PODE / UNIÃO / Federação PSOL REDE(PSOL/REDE),3668,3668,NÃO ELEITO
1,MG,40738,ARAPONGA,107,Prefeito,PAULO AFONSO MIRANDA,PAULO MIRANDA,UNIÃO,União Brasil,UNIÃO / PODE,2375,2375,NÃO ELEITO
1,MG,40657,ARACITABA,250,Prefeito,EDUARDO OLIVEIRA MELQUIADES,DUDU DO MERCADO,MDB,Movimento Democrático Brasileiro,MDB / PSD,668,668,NÃO ELEITO
1,PR,74470,BARBOSA FERRAZ,133,Prefeito,MARINALVA DIAS CARVALHO,MARINALVA CARVALHO,PP,PROGRESSISTAS,REPUBLICANOS / PP / PODE / SOLIDARIEDADE,2737,2737,NÃO ELEITO
1,RS,88340,CARAÁ,46,Prefeito,TISSIANO DA ROCHA JOBIM,TISSIANO JOBIM,MDB,Movimento Democrático Brasileiro,PP / PSB / MDB,2048,2048,NÃO ELEITO
1,PE,25518,SANTA MARIA DA BOA VISTA,81,Prefeito,EDSON ALVES DE JESUS,EDSON CAR,PDT,Partido Democrático Trabalhista,PDT / REPUBLICANOS / SOLIDARIEDADE / Federação PSOL REDE(PSOL/REDE),175,175,NÃO ELEITO
1,PA,4278,BELÉM,97,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6843,6843,NÃO ELEITO
1,PA,4278,BELÉM,73,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,7332,7332,NÃO ELEITO
1,PA,4278,BELÉM,98,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6216,6216,NÃO ELEITO
1,PA,4278,BELÉM,1,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,5567,5567,NÃO ELEITO
1,PA,4278,BELÉM,95,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6243,6243,NÃO ELEITO
1,PA,4278,BELÉM,29,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6636,6636,NÃO ELEITO
1,PA,4278,BELÉM,96,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6602,6602,NÃO ELEITO
1,PA,4278,BELÉM,30,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,5289,5289,NÃO ELEITO
1,PA,4278,BELÉM,28,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,6347,6347,NÃO ELEITO
1,PA,4278,BELÉM,76,Prefeito,THIAGO ARAUJO,THIAGO ARAÚJO,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / DC / PMB / AGIR / AVANTE / SOLIDARIEDADE,5196,5196,NÃO ELEITO
1,MA,9598,PAULO RAMOS,102,Prefeito,RENATA MARTINS DE ARAUJO,RENATA MARTINS,PDT,Partido Democrático Trabalhista,PDT / PSD,4104,4104,NÃO ELEITO
1,PR,75523,PONTAL DO PARANÁ,194,Prefeito,EDGAR ROSSI,EDGAR ROSSI,NOVO,Partido Novo,NOVO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / PMB / PRD,4704,4704,NÃO ELEITO
1,SC,80551,BRUSQUE,86,Prefeito,JOAO BAPTISTA MARTINS NETO,JOÃO MARTINS,PSD,Partido Social Democrático,PSD / MDB / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA),13136,13136,NÃO ELEITO
1,RN,18414,SÃO JOSÉ DE MIPIBU,7,Prefeito,SEVERINO RODRIGUES DA SILVA,SEVERINO RODRIGUES,MDB,Movimento Democrático Brasileiro,PP / MDB / UNIÃO / Federação PSDB CIDADANIA(PSDB/CIDADANIA) / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),13460,13460,NÃO ELEITO
1,RS,87335,LIBERATO SALZANO,146,Prefeito,JULIANE PENSIN,JULI,PP,PROGRESSISTAS,PP / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),1892,1892,NÃO ELEITO
1,SP,64050,ESTRELA D OESTE,233,Prefeito,RAFAEL CANATO AMENDOLA,DR RAFAEL,REPUBLICANOS,REPUBLICANOS,REPUBLICANOS / PL / PODE,2020,2020,NÃO ELEITO
1,AM,2216,CARAUARI,21,Prefeito,FRANCISCO COSTA DOS SANTOS,CHICO COSTA,UNIÃO,União Brasil,UNIÃO / REPUBLICANOS,5381,5381,NÃO ELEITO
1,PR,74896,CAPITÃO LEÔNIDAS MARQUES,165,Prefeito,CLAUDIOMIRO QUADRI,CLAUDIO QUADRI,MDB,Movimento Democrático Brasileiro,MDB / PDT / UNIÃO / Federação BRASIL DA ESPERANÇA - FE BRASIL(PT/PC do B/PV),3799,3799,NÃO ELEITO
