"Ano";"Tipo de Emenda";"Autor da emenda";"Número da emenda";"Localidade do gasto (Regionalização)";"Função";"Subfunção";"Programa Orçamentário";"Ação Orçamentária";"Plano Orçamentário";"Código da emenda";"Valor empenhado";"Valor liquidado";"Valor pago";"Valor Restos a Pagar Inscritos";"Valor Restos a Pagar Cancelados";"Valor Restos a Pagar Pagos";
"2024";"Emenda Individual - Transferências Especiais";"ALAN RICK";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443940001";"8.300.000,00";"8.300.000,00";"8.300.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"NIVALDO ALBUQUERQUE";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202238390003";"8.319.365,00";"4.159.682,50";"4.159.682,50";"4.159.682,50";"0,00";"4.159.682,50";
"2022";"Emenda Individual - Transferências Especiais";"MARIO HERINGER";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202214050001";"8.319.681,00";"3.980.000,00";"3.980.000,00";"4.339.681,00";"0,00";"4.339.681,00";
"2022";"Emenda Individual - Transferências Especiais";"LUIZ CARLOS MOTTA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202240350003";"8.319.682,00";"3.909.841,00";"3.909.841,00";"4.409.841,00";"0,00";"4.409.841,00";
"2023";"Emenda Individual - Transferências Especiais";"DELEGADO WALDIR";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202329270001";"8.343.033,00";"8.343.033,00";"8.343.033,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"ANA PIMENTEL";"0007";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443020007";"8.345.600,00";"8.345.600,00";"8.345.600,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"FABIO REIS";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202329790002";"8.392.110,00";"8.392.110,00";"8.392.110,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"MARANGONI";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444150001";"8.400.000,00";"8.400.000,00";"8.400.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"DAVI ALCOLUMBRE";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202237870002";"8.400.000,00";"4.200.000,00";"4.200.000,00";"4.200.000,00";"0,00";"4.200.000,00";
"2023";"Emenda Individual - Transferências Especiais";"ROGERIO CARVALHO";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340950003";"8.404.575,00";"8.404.575,00";"8.404.575,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"GABRIEL NUNES";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443790005";"8.416.919,00";"8.416.919,00";"8.416.919,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"ENIO VERRI";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202230920002";"8.419.682,00";"4.209.841,00";"4.209.841,00";"4.209.841,00";"0,00";"4.209.841,00";
"2022";"Emenda Individual - Transferências Especiais";"JOAO CARLOS BACELAR";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202212700001";"8.419.682,00";"4.209.841,00";"4.209.841,00";"4.209.841,00";"0,00";"4.209.841,00";
"2024";"Emenda Individual - Transferências Especiais";"JOSE GUIMARAES";"0015";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202424420015";"8.435.792,00";"8.435.792,00";"8.435.792,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"MARIA DO CARMO ALVES";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202323310005";"8.439.762,00";"8.439.762,00";"8.439.762,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"RUI FALCAO";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202490320005";"8.451.585,00";"8.451.585,00";"8.451.585,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"CORONEL TADEU";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339460005";"8.464.119,00";"8.464.119,00";"8.464.119,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"GREYCE ELIAS";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241000001";"8.465.000,00";"4.232.500,00";"4.232.500,00";"4.232.500,00";"0,00";"4.232.500,00";
"2022";"Emenda Individual - Transferências Especiais";"PEDRO DALUA";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202242250006";"8.469.000,00";"4.234.500,00";"4.234.500,00";"4.234.500,00";"0,00";"4.234.500,00";
"2022";"Emenda Individual - Transferências Especiais";"JOSE ROCHA";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202232620006";"8.469.682,00";"4.034.841,00";"4.034.841,00";"4.434.841,00";"0,00";"4.434.841,00";
"2023";"Emenda Individual - Transferências Especiais";"NEUCIMAR FRAGA";"0010";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202314180010";"8.471.887,00";"8.471.887,00";"8.471.887,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"ADRIANO DO BALDY";"0008";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239000008";"8.479.681,00";"4.239.840,50";"4.239.840,50";"4.239.840,50";"0,00";"4.239.840,50";
"2024";"Emenda Individual - Transferências Especiais";"ABILIO BRUNINI";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202442900006";"8.485.793,00";"8.485.793,00";"8.485.793,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"BOZZELLA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202290890003";"8.500.000,00";"4.250.000,00";"4.250.000,00";"4.250.000,00";"0,00";"4.250.000,00";
"2022";"Emenda Individual - Transferências Especiais";"GENINHO ZULIANI";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239960001";"8.500.000,00";"4.250.000,00";"4.250.000,00";"4.250.000,00";"0,00";"4.250.000,00";
"2022";"Emenda Individual - Transferências Especiais";"CELSO SABINO";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239370002";"8.511.682,00";"4.255.841,00";"4.255.841,00";"4.255.841,00";"0,00";"4.255.841,00";
"2022";"Emenda Individual - Transferências Especiais";"MARGARETE COELHO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202240430001";"8.519.365,00";"4.259.682,50";"4.259.682,50";"4.259.682,50";"0,00";"4.259.682,50";
"2022";"Emenda Individual - Transferências Especiais";"CARLOS HENRIQUE GAGUIM";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202230680005";"8.519.677,00";"3.750.000,00";"3.750.000,00";"4.769.677,00";"0,00";"4.769.677,00";
"2022";"Emenda Individual - Transferências Especiais";"CHARLLES EVANGELISTA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239400001";"8.519.681,00";"4.219.840,50";"4.219.840,50";"4.299.840,50";"0,00";"4.299.840,50";
"2022";"Emenda Individual - Transferências Especiais";"CAROLINE DE TONI";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239320002";"8.519.682,00";"4.259.841,00";"4.259.841,00";"4.259.841,00";"0,00";"4.259.841,00";
"2022";"Emenda Individual - Transferências Especiais";"JOAO DANIEL";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202236910001";"8.519.682,00";"4.359.841,00";"4.359.841,00";"4.159.841,00";"0,00";"4.159.841,00";
"2022";"Emenda Individual - Transferências Especiais";"CELIO STUDART";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239360004";"8.519.682,00";"4.259.841,00";"4.259.841,00";"4.259.841,00";"0,00";"4.259.841,00";
"2022";"Emenda Individual - Transferências Especiais";"ANDRE FERREIRA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239130001";"8.519.682,00";"4.259.841,00";"4.259.841,00";"4.259.841,00";"0,00";"4.259.841,00";
"2022";"Emenda Individual - Transferências Especiais";"ANDRE ABDON";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202230450003";"8.519.682,00";"4.259.841,00";"4.259.841,00";"4.259.841,00";"0,00";"4.259.841,00";
"2022";"Emenda Individual - Transferências Especiais";"ANDRE FUFUCA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202230460001";"8.519.682,00";"4.259.841,00";"4.259.841,00";"4.259.841,00";"0,00";"4.259.841,00";
"2022";"Emenda Individual - Transferências Especiais";"JAQUELINE CASSOL";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241490003";"8.543.682,00";"4.271.841,00";"4.271.841,00";"4.271.841,00";"0,00";"4.271.841,00";
"2024";"Emenda Individual - Transferências Especiais";"LUCAS BARRETO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202440790004";"8.545.227,00";"8.545.227,00";"8.545.227,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"DOMINGOS NETO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202227010004";"8.549.682,00";"2.992.388,50";"2.992.388,50";"5.557.293,50";"0,00";"5.557.293,50";
"2023";"Emenda Individual - Transferências Especiais";"DRA. VANDA MILANI";"0001";"BRASILÉIA - AC";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202339670001";"8.550.176,00";"8.550.176,00";"8.550.176,00";"0,00";"0,00";"0,00";
"2023";"Emenda Individual - Transferências Especiais";"ZE SILVA";"0009";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202327690009";"8.569.221,00";"8.569.221,00";"8.569.221,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"JERONIMO GOERGEN";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202228640001";"8.569.682,00";"4.284.841,00";"4.284.841,00";"4.284.841,00";"0,00";"4.284.841,00";
"2022";"Emenda Individual - Transferências Especiais";"MILTON VIEIRA";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202226200001";"8.569.682,00";"4.284.841,00";"4.284.841,00";"4.284.841,00";"0,00";"4.284.841,00";
"2022";"Emenda Individual - Transferências Especiais";"DENIS BEZERRA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239590003";"8.569.682,00";"4.284.841,00";"4.284.841,00";"4.284.841,00";"0,00";"4.284.841,00";
"2023";"Emenda Individual - Transferências Especiais";"ROSE MODESTO";"0006";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202340650006";"8.584.785,00";"8.584.785,00";"8.584.785,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"BEBETO";"0005";"SÃO JOÃO DE MERITI - RJ";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202443120005";"8.586.585,00";"8.586.585,00";"8.586.585,00";"0,00";"0,00";"0,00";
"2024";"Emenda Individual - Transferências Especiais";"PEDRO CAMPOS";"0010";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202444470010";"8.600.000,00";"8.600.000,00";"8.600.000,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"EXPEDITO NETTO";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202230960003";"8.600.000,00";"0,00";"0,00";"8.600.000,00";"0,00";"8.600.000,00";
"2022";"Emenda Individual - Transferências Especiais";"ADOLFO VIANA";"0003";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202238980003";"8.619.365,00";"4.309.682,50";"4.309.682,50";"4.309.682,50";"0,00";"4.309.682,50";
"2022";"Emenda Individual - Transferências Especiais";"ELCIONE BARBALHO";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202231880001";"8.619.682,00";"4.309.841,00";"4.309.841,00";"4.309.841,00";"0,00";"4.309.841,00";
"2022";"Emenda Individual - Transferências Especiais";"TIAGO DIMAS";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202240710001";"8.619.682,00";"4.309.841,00";"4.309.841,00";"4.309.841,00";"0,00";"4.309.841,00";
"2022";"Emenda Individual - Transferências Especiais";"CEZINHA DE MADUREIRA";"0002";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239380002";"8.619.682,00";"4.309.841,00";"4.309.841,00";"4.309.841,00";"0,00";"4.309.841,00";
"2022";"Emenda Individual - Transferências Especiais";"GERVASIO MAIA";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202239970005";"8.619.682,00";"4.259.841,00";"4.259.841,00";"4.359.841,00";"0,00";"4.359.841,00";
"2022";"Emenda Individual - Transferências Especiais";"GUSTINHO RIBEIRO";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241010004";"8.619.682,00";"4.309.841,00";"4.309.841,00";"4.309.841,00";"0,00";"4.309.841,00";
"2022";"Emenda Individual - Transferências Especiais";"HUGO MOTTA";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202227120004";"8.629.652,00";"4.314.826,00";"4.314.826,00";"4.314.826,00";"0,00";"4.314.826,00";
"2024";"Emenda Individual - Transferências Especiais";"PAULO MAGALHAES";"0004";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202435680004";"8.635.059,00";"8.635.059,00";"8.635.059,00";"0,00";"0,00";"0,00";
"2022";"Emenda Individual - Transferências Especiais";"FAUSTO PINATO";"0005";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202231340005";"8.635.278,00";"4.317.639,00";"4.317.639,00";"4.317.639,00";"0,00";"4.317.639,00";
"2022";"Emenda Individual - Transferências Especiais";"PAULO BENGTSON";"0001";"MÚLTIPLO";"Encargos especiais";"Outras transferências";"0903 - OPERACOES ESPECIAIS: TRANSFERENCIAS CONSTITUCIONAIS E AS DECORRENTES DE LEGISLACAO ESPECIFICA";"0EC2 - TRANSFERENCIAS ESPECIAIS";"TRANSFERENCIAS ESPECIAIS";"202241240001";"8.639.365,00";"4.319.682,50";"4.319.682,50";"4.319.682,50";"0,00";"4.319.682,50";
