municipio,sigla_municipio,prefeito_eleito_2024,sigla_partido_prefeito_eleito,porcentagem_votos_validos_2024,emendas_pix_per_capita_partido_prefeito_eleito,idhm_2010,alfabetizacao_2010,pib_per_capita_2021,densidade_demografica_2010
CAMPINA VERDE - MG,MG,DR HELDER,SOLIDARIEDADE,0.65002156101768,4960.190994392316,0.704,91.94,29805.89639664649,4.933506364500443
CAMPINACU - GO,GO,DR. DOUGLAS,UNIÃO,0.6138872748402092,0.0,0.631,86.7,29800.431499460625,1.8740471696058156
CAMPINAPOLIS - MT,MT,JEOVAN FARIA,REPUBLICANOS,0.3964752427766455,0.0,0.538,75.3,28497.03525118916,2.5668685999459537
CAMPINAS DO PIAUI - PI,PI,DR JOMARIO,PSD,0.5222903021339531,0.0,0.544,72.32,11643.58039692183,6.300211240998909
CAMPINAS DO SUL - RS,RS,PAULO BATTISTI,UNIÃO,0.5831165760227004,0.0,0.76,95.28,75587.05526116578,19.10601474066664
CAMPINORTE - GO,GO,CLEOMAR CONTADOR,UNIÃO,0.8778501628664495,2398.0815347721823,0.688,88.3,26619.74420463629,11.754760805150566
CAMPO ALEGRE - AL,AL,PAULINE PEREIRA,PP,0.591736898188511,3256.5003426150874,0.57,72.59,22881.953528935403,102.70300213999462
CAMPO ALEGRE - SC,SC,RUBENS BLASZKOWSKI,PSD,0.5813161415886146,55995.52035837133,0.714,95.6,55966.402687784976,25.06533144220253
CAMPO ALEGRE DE GOIAS - GO,GO,DOUGLAS SERTÓRIO,PL,0.524269889224572,12126.111560226354,0.694,89.28,114083.53543519268,3.028305300514744
CAMPO ALEGRE DE LOURDES - BA,BA,TADEU DIAS,PT,0.6154697297012488,0.0,0.557,72.03999999999999,9634.214730527208,10.52308528035224
CAMPO ALEGRE DO FIDALGO - PI,PI,JEAN CARLOS,PP,0.5004901960784314,0.0,0.537,67.17,11128.899480069324,7.019547313067248
CAMPO AZUL - MG,MG,NARDIN,PT,0.5109137055837564,7000.538502961766,0.621,78.46000000000001,10948.303715670436,7.341815118481541
CAMPO BELO - MG,MG,ADALBERTO LOPES,PL,0.593956043956044,3443.1968169558313,0.711,91.31,23808.692159075694,99.01160712732823
CAMPO BELO DO SUL - SC,SC,CÉLIO PEREIRA,PSD,0.5875099443118537,0.0,0.641,85.57,45887.14344770566,7.07478882177942
CAMPO BOM - RS,RS,GIOVANI FELTES,MDB,0.488040383121926,2385.268581242248,0.745,96.82,57247.527271570776,1040.1157785234648
CAMPO BONITO - PR,PR,MARIO WEBER,PSD,0.7125314861460957,0.0,0.681,86.93,55791.904643655325,7.923367938805243
CAMPO DO BRITO - SE,SE,MEDICI DE MAIM,PP,0.7343693530899892,11019.890903080059,0.621,71.83,13095.873050856797,82.74059737913616
CAMPO DO MEIO - MG,MG,SAMUEL,PSD,0.5960585319801747,0.0,0.683,89.86,20315.72470774369,41.33257267793495
CAMPO DO TENENTE - PR,PR,WEVERTON VIZENTIN,UNIÃO,0.6496674057649667,22642.51465103889,0.686,90.89,34800.87906233351,22.25687163503028
CAMPO ERE - SC,SC,ROZANE MOREIRA,PT,0.5927557513460597,9352.592746544737,0.69,87.06,45493.08947313728,20.079985894485606
CAMPO FLORIDO - MG,MG,ALYSSON DA SAÚDE,PT,0.5010976948408342,0.0,0.706,91.33,83972.00566973777,6.694920494168002
CAMPO FORMOSO - BA,BA,ELMO,UNIÃO,0.6267703186056609,28821.791333342673,0.586,75.45,29037.883351779987,9.965340655447676
CAMPO GRANDE - AL,AL,TEO HIGINO,PSB,0.5775379696243006,0.0,0.524,60.73,13031.315240083508,47.88614574005781
CAMPO GRANDE - RN,RN,BIBI DE NENCA,MDB,0.6002150826724022,0.0,,,10827.954779033917,10.921992404370467
CAMPO GRANDE DO PIAUI - PI,PI,DR TICO,PSD,0.6040511727078891,19102.99003322259,0.56,63.61,10321.42857142857,19.34579449043786
CAMPO LARGO - PR,PR,MAURICIO RIVABEM,PSD,0.42823170731707316,88.02364902037014,0.745,95.52,42056.393817805714,94.28355623749982
CAMPO LARGO DO PIAUI - PI,PI,JAIRO LEITÃO,PSD,0.646669341894061,6739.452756436177,0.528,61.91,7622.860223749832,15.539366970949343
CAMPO LIMPO DE GOIAS - GO,GO,GRACIELE DA ARTE TRIGO,UNIÃO,0.7721927162367223,12374.706100730107,0.661,86.32,20430.5160252444,51.8614239825749
CAMPO LIMPO PAULISTA - SP,SP,ADEILDO NOGUEIRA,PL,0.4897544944906244,0.0,0.769,95.78,32601.890972794725,980.5931690059364
CAMPO MAGRO - PR,PR,BOZINHA,PP,0.37566234240818563,2984.084880636605,0.701,93.83,17959.615384615383,96.43883599344696
CAMPO MAIOR - PI,PI,JOÃOZINHO FÉLIX,PP,0.6429377372038158,4869.715895442535,0.656,77.88,15414.211779092877,27.245553555712718
CAMPO MOURAO - PR,PR,DOUGLAS FABRÍCIO,CIDADANIA,0.5406546784991437,0.0,0.757,92.71,51768.90739399791,121.89934457248432
CAMPO NOVO - RS,RS,PEDRINHO,REPUBLICANOS,0.5543901708121067,20100.502512562813,0.703,86.96000000000001,65474.97487437186,22.569167191439192
CAMPO NOVO DE RONDONIA - RO,RO,ALEXANDRE DO FORTALEZA,UNIÃO,0.3485010706638116,4522.840343735867,0.593,87.69,41765.82994120308,2.5698657523701023
CAMPO NOVO DO PARECIS - MT,MT,PIAIA,PL,0.6539636969809224,4786.596657879257,0.734,94.41,150557.81171703088,4.868871346918484
CAMPO REDONDO - RN,RN,DR RENAM,PSDB,0.6350951374207188,0.0,0.626,74.28999999999999,10471.65932452276,47.89567284966198
CAMPO VERDE - MT,MT,ALEXANDRE LOPES,UNIÃO,0.8360282102003956,0.0,0.75,93.68,111990.17606818436,9.345624718175618
CAMPOS ALTOS - MG,MG,VICENTE DA VENDA,CIDADANIA,0.4309706803302021,0.0,0.702,90.09,33460.667231681946,18.262169559860915
CAMPOS BELOS - GO,GO,PABLO GEOVANNI,UNIÃO,0.6750346260387812,4252.264192622046,0.692,84.8,17411.9173845814,24.65511970781094
CAMPOS BORGES - RS,RS,CLEONICE P DA PAIXÃO TOLEDO,MDB,0.5363890832750174,13423.74757818987,0.708,90.56,41525.87877110435,15.975836047457214
CAMPOS DE JULIO - MT,MT,PARMA,UNIÃO,0.8345663789560214,3967.3543414191795,0.744,94.32,374353.547948311,1.2988695909273518
CAMPOS DO JORDAO - SP,SP,CAÊ,REPUBLICANOS,0.5895890617349052,0.0,0.749,95.59,30864.052454549324,162.03492487029982
CAMPOS GERAIS - MG,MG,MIRO FALCÃO,PSDB,0.5703939937545678,11492.051331162613,0.682,88.58,26989.082551235395,33.92939220567807
CAMPOS LINDOS - TO,TO,ROMEU KALUGIN,REPUBLICANOS,0.7899983385944509,0.0,0.544,79.03999999999999,116136.7155899688,2.67556853555955
CAMPOS NOVOS - SC,SC,DIRCEU PÉ,MDB,0.476695020643685,812.3036932741254,0.742,93.36,70673.42683851403,21.505573602349227
CAMPOS NOVOS PAULISTA - SP,SP,FLAVIO DO POSTO,PSD,0.7977040024821594,0.0,0.706,90.02,39833.2651391162,10.093860107930077
CAMPOS SALES - CE,CE,MOESIO LOIOLA,PSB,0.5206827431209379,1193.5548040580863,0.63,70.78999999999999,11631.470061666998,23.23329986686553
CAMPOS VERDES - GO,GO,DR ROGERIO,MDB,0.6418458311484007,0.0,0.654,80.67,14069.16354556804,9.03939101981051
CAMUTANGA - PE,PE,TALITA DE DODA,PV,0.5643989431968296,25806.451612903227,0.606,73.13,36821.8064516129,198.58563778995008
CANA VERDE - MG,MG,AENDER,PSD,0.70314374850012,28452.200303490135,0.65,87.78999999999999,15200.682852807284,24.78940944402949
CANAA - MG,MG,ZÉ IVANIR,PRD,0.7246564687581022,26511.134676564157,0.649,85.37,16428.419936373277,26.98370787952839
CANAA DOS CARAJAS - PA,PA,JOSEMIRA,MDB,0.8050776713124274,0.0,0.673,90.07,453944.7839229881,24.46207904850736
CANABRAVA DO NORTE - MT,MT,PROFESSOR NEUILSON,UNIÃO,0.5921441228588304,8919.598662207358,0.667,88.68,59574.58193979933,1.3005171224246823
CANANEIA - SP,SP,ANDRE SANCHES,UNIÃO,0.3223256406987122,0.0,0.72,92.58,21515.98990967532,9.93168600674758
CANAPI - AL,AL,JOSÉLIA IRMÃ DE ZÉ HERMES,PP,0.6155061974877298,15425.155858345652,0.506,59.65,10699.595089658718,25.82311540545624
CANAPOLIS - BA,BA,DAU,AVANTE,0.6523684210526316,0.0,0.565,69.1,8309.046454767726,22.199134023669505
CANAPOLIS - MG,MG,ENIVANDER,PSD,0.8015147184909974,0.0,0.722,85.38,63915.15837104072,12.576038975959504
CANARANA - BA,BA,MARLEIDE OLIVEIRA,PT,0.5635598389654751,0.0,0.587,80.99,10692.47294059324,41.780508689448496
CANARANA - MT,MT,VILSON BIGUELINI,UNIÃO,0.5134037367993501,3867.275117951891,0.693,89.72,113369.24742826204,2.382230297994091
CANAS - SP,SP,GUSTAVO LUCENA,MDB,0.7246063599876506,2027.986209693774,0.704,93.85,26375.988643277225,92.78368213493944
CANAVIEIRA - PI,PI,ÉRIKA,PT,0.5198083067092651,5858.230814294083,0.583,73.07,12287.05330990041,1.5767424934654106
CANAVIEIRAS - BA,BA,PAULO CARVALHO,AVANTE,0.36876367322981696,0.0,0.59,80.38,12104.213199522688,24.47949772183798
CANDEAL - BA,BA,JÚNIOR BATATA,AVANTE,0.5379108838568298,0.0,0.587,74.27,8722.722593926917,17.363251561554083
CANDEIAS - BA,BA,ERITON RAMOS,PP,0.5857223818178265,193.4182531568622,0.691,90.92,94212.19363930258,287.78722512349043
CANDEIAS - MG,MG,JUCÃO,PP,0.4093054619015509,13213.341904149704,0.678,86.01,26508.74937504464,19.427286792967877
CANDEIAS DO JAMARI - RO,RO,LINDOMAR GARÇON,REPUBLICANOS,0.5912184269074728,2913.49170775437,0.649,89.02,29386.19453160018,3.259348873917608
CANDELARIA - RS,RS,NESTOR R ELLWANGER - RIM,PP,0.7315143872520922,2767.5915034940845,0.674,90.5,37299.73015982841,30.597451628029845
CANDIBA - BA,BA,REGINALDO,PSD,0.5520190538053481,2304.8555623847574,0.591,74.37,10819.60663798402,30.01903030666312
CANDIDO DE ABREU - PR,PR,RENAN,PSD,0.6246534442311794,15415.901338231435,0.629,83.81,27661.11256887956,8.775434862664103
CANDIDO GODOI - RS,RS,GUERINO BACKES,PP,0.5563804173354735,11121.703209405783,0.728,96.62,56948.84016523673,25.45768544056473
CANDIDO MENDES - MA,MA,FACINHO,PL,0.6734340927889315,5017.057997190447,0.561,78.6,7366.094722054987,12.191111989136182
CANDIDO MOTA - SP,SP,ERALDO ENFERMEIRO,PSD,1.0,0.0,0.747,93.06,51558.524907467145,49.43927994047476
CANDIDO RODRIGUES - SP,SP,TIAGO RAVAZZI,PL,0.5114474194800155,10384.215991692627,0.789,91.38,37074.42021460713,40.86724309492369
CANDIDO SALES - BA,BA,DR MAURILIO,PSD,0.6882693254554406,0.0,0.601,73.92,9692.47831425516,21.57291808527547
CANDIOTA - RS,RS,LUIZ CARLOS FOLADOR,MDB,0.5708277001652396,1867.4136321195144,0.698,94.52,256209.71055088704,11.469365140181234
CANDOI - PR,PR,DINO,PSD,0.5519742143432715,11019.835704267682,0.635,90.69,56774.7946303346,8.679489130940347
CANELA - RS,RS,GILBERTO CEZAR ,PSDB,0.5907224270868253,2247.3746577861316,0.748,95.8,32592.142360969232,193.28869589099145
CANELINHA - SC,SC,DIOGO MACIEL,PL,0.6613516496994971,82286.87309882224,0.697,92.11,23055.611886748306,84.87232457514438
CANGUARETAMA - RN,RN,LEANDRO VARELA,MDB,0.544719146569594,0.0,0.579,73.37,20415.1948227046,120.92395358278516
CANGUCU - RS,RS,ARION BRAGA,PP,0.5354105085359233,3542.673107890499,0.65,90.83,33413.88888888889,14.085638191723238
CANHOBA - SE,SE,CHRYSTOPHE DIVINO,UNIÃO,0.7650785605676634,0.0,0.569,67.82,22272.751252967555,20.21756732396346
CANHOTINHO - PE,PE,SANDRA PAES,REPUBLICANOS,0.8258044312221091,0.0,0.541,63.69,10406.140819598011,57.41067024363983
CANINDE - CE,CE,PROFESSOR JARDEL,PSB,0.5644798944743297,1763.2566667565454,0.612,75.33,12286.731199611724,24.46635452532241
CANINDE DE SAO FRANCISCO - SE,SE,MACHADINHO,UNIÃO,0.528334376956794,0.0,0.567,70.03999999999999,107893.7914585973,26.6055640704426
CANITAR - SP,SP,JOEL RODRIGUES,PP,1.0,3978.9909279006843,0.68,89.65,26152.952411268503,109.45127595147623
CANOINHAS - SC,SC,JULIANA MACIEL,PL,0.5269662921348315,1545.0050894285298,0.757,95.66,40040.58819252581,47.89232666204313
CANSANCAO - BA,BA,VILMA GOMES A MAMÃE,MDB,0.7350569563547933,0.0,0.557,71.07,9423.35532466145,27.687255031259934
CANTA - RR,RR,ANDRE CASTRO,PP,0.5158581442154209,28724.376405095813,0.619,82.78,18898.993683759767,2.4376143159637973
CANTAGALO - MG,MG,ROBERTO DO TOCA,PSD,0.7359681169046828,11071.967790639155,0.631,84.62,14283.090085556114,28.01094150298393
CANTAGALO - PR,PR,JOAO KONJUNSKI,PSD,0.5380266523085206,8231.958291411323,0.635,91.21000000000001,30729.53443702552,16.53308493773008
CANTAGALO - RJ,RJ,MANUELA,SOLIDARIEDADE,0.4395301741595788,0.0,0.709,90.58,43394.58483754512,25.957156523529267
CANTANHEDE - MA,MA,ZÉ MARTINHO,MDB,0.7876168636443818,8640.908529811135,0.565,71.14,6313.459243714768,31.436488464158344
CANTO DO BURITI - PI,PI,DR FELLIPE ALVES,MDB,0.4612939841089671,0.0,0.576,70.31,14014.35579654015,4.477279612581305
CANUDOS - BA,BA,JILSON CARDOSO,PSD,0.6030210923827946,6209.251785159889,0.562,74.77,9509.53120149022,4.518620516149276
CANUTAMA - AM,AM,ZÉ ROBERTO,UNIÃO,0.769908505591325,0.0,0.53,70.47,9147.90444009722,0.5013984565945054
CAPANEMA - PA,PA,CLAUDIONOR,PP,0.4822353726772433,0.0,0.655,86.19,20273.659686905132,113.2502890449289
CAPANEMA - PR,PR,PROFESSOR NEIVOR,MDB,0.521004908077531,1484.4978272545286,0.706,92.67,54037.009911625406,42.0454767911577
CAPAO ALTO - SC,SC,SADIANA MELO,PSD,0.4829405557509673,9523.809523809523,0.654,90.11,89528.38095238095,1.97092727969379
CAPAO BONITO - SP,SP,JULIO FERNANDO,PL,0.45861837162402624,539.5256490493558,0.721,90.94,27388.41530526361,28.24624063787022
CAPAO DA CANOA - RS,RS,VALDOMIRO,REPUBLICANOS,0.5768143887762226,0.0,0.743,96.26,30915.054879391137,641.3097325098313
CAPAO DO CIPO - RS,RS,ADAIR FRACARO CARDOSO,PDT,0.6501687289088864,6412.311638345624,0.672,93.58,206785.50817569732,3.0945165146938263
CAPAO DO LEAO - RS,RS,SCHMITT,PP,0.4863636363636364,4152.980707516895,0.637,92.63,31339.223015063995,33.83066165909599
CAPARAO - MG,MG,DIÓGENIS MIRANDA,MDB,0.8544676297485286,25752.773375594294,0.624,85.53,19339.144215530905,38.6430987543028
CAPELA - AL,AL,THIAGO MEDEIROS,MDB,0.5806851798835767,3326.237360298031,0.573,68.02,16496.87333688132,56.84335645738903
CAPELA - SE,SE,JUNIOR DE DR CARLOS MILTON,MDB,0.537270452721522,948.0170643071575,0.615,75.2,12175.383156896823,65.30903098424992
CAPELA DE SANTANA - RS,RS,OZIEL RANGEL,PP,1.0,31544.045165337397,0.661,94.23,26757.32592526212,61.09184763933099
CAPELA DO ALTO - SP,SP,HENRIQUE DANIEL LEME,PSD,0.45650827360410584,0.0,0.699,93.0,17158.838450100586,134.4375958174642
CAPELA DO ALTO ALEGRE - BA,BA,ROMEU,PSD,0.5131643100926377,0.0,0.599,72.02,12056.403574087864,17.05413041307412
CAPELA NOVA - MG,MG,CHARLES LOPES MOREIRA,REPUBLICANOS,0.5647792706333973,0.0,0.648,89.24,14322.787712058687,39.349453910574354
CAPELINHA - MG,MG,JONAS BARREIROS,UNIÃO,0.46804435932837485,0.0,0.653,81.06,22411.11896229748,41.0339372370279
CAPETINGA - MG,MG,NARDO DO CALAU,CIDADANIA,0.3531905399375279,0.0,0.675,88.63,31587.93050899116,22.00906790210041
CAPIM - PB,PB,CARLYANNE BORBA,REPUBLICANOS,0.5922488194105194,2869.4404591104735,0.533,60.15,10851.9368723099,87.15234550654284
CAPIM BRANCO - MG,MG,ELVIS PRESLEY,PSD,0.9348573136112356,37869.23004782894,0.695,93.54,11570.75869830254,112.15984753578134
CAPIM GROSSO - BA,BA,SIVALDO,PSD,0.6181269202246,29336.542801263728,0.621,79.25,17445.704829246275,71.48472246676023
CAPINOPOLIS - MG,MG,LUCIANO BELCHIOR,MDB,0.4020956123117223,0.0,0.723,87.51,45486.250426475606,23.601359617588315
CAPINZAL - SC,SC,AGUINALDO PAGGI,PSD,0.5024807266620869,0.0,0.752,94.41,45920.94878613709,95.39989589667422
CAPINZAL DO NORTE - MA,MA,ABNADAR PORTELA,REPUBLICANOS,0.619203046375629,0.0,0.537,67.81,24970.195181994022,19.26837964496279
CAPISTRANO - CE,CE,CLAUDIO SARAIVA,PSB,0.4904361686712071,0.0,0.611,72.22,10247.42088791005,76.13685193646857
CAPITAO - RS,RS,MANINHO,MDB,0.5304282494365139,9243.409791167409,0.746,94.68,32652.51626155426,39.4346355607105
CAPITAO ANDRADE - MG,MG,JACKSON MACHADO,MDB,0.6088619700350654,39258.45147219193,0.624,82.35,13263.467829880045,16.435767460850684
CAPITAO DE CAMPOS - PI,PI,ERONEIDE,MDB,0.5994169804445524,8095.207207207207,0.583,68.58,9586.486486486489,19.45030527165388
CAPITAO ENEAS - MG,MG,REI,SOLIDARIEDADE,0.5273460554790478,3544.088460447973,0.639,81.75,35548.48313013893,14.52273794942417
CAPITAO GERVASIO OLIVEIRA - PI,PI,RAIMUNDO COELHO,PT,0.5114142538975501,17029.466532460996,0.553,68.08,10990.186210367388,3.50860048584433
CAPITAO LEONIDAS MARQUES - PR,PR,MAXWELL SCAPINI,PSD,0.5920317869415808,8192.244675040962,0.716,90.41,85715.59257236483,44.77999152379559
CAPITAO POCO - PA,PA,FERNANDA TONHEIRO,PP,0.5384529273480354,0.0,0.548,76.02,10897.47991363749,19.477130165201515
CAPITOLIO - MG,MG,CRISTIANO GERARDÃO,PL,0.43489096573208724,4315.992292870906,0.71,92.89,31642.485549132947,19.88870257094946
CAPIVARI - SP,SP,VITÃO RICCOMINI,PL,0.8838171181577673,4324.121195174563,0.75,95.0,59734.960453782856,155.08887618458277
CAPIVARI DE BAIXO - SC,SC,CLAUDIR BITENCOURT,PL,0.3509541718902354,2294.0563086548486,0.767,95.78,56244.96350364963,451.5675503236229
CAPIVARI DO SUL - RS,RS,MARCO CARDOSO,MDB,0.5,0.0,0.766,92.1,96926.08368829868,9.671170279956636
CAPIXABA - AC,AC,MANOEL MAIA,UNIÃO,0.6581962397179788,87959.33410315627,0.575,78.21000000000001,49302.636643571976,6.092966586650839
CAPOEIRAS - PE,PE,NEGO DO MERCADO,PSB,0.7715383972591293,0.0,0.549,68.12,13308.648707601702,54.37144355559792
CAPUTIRA - MG,MG,EDGAR ARAUJO,PSDB,0.5838574423480084,10071.620411817368,0.615,86.83,16086.727842435092,47.58030616790927
CARAA - RS,RS,BOLIVAR GOMES,PSDB,0.6101275461640967,13859.142548011901,0.652,88.02,22404.51717608872,25.1235171099217
CARACARAI - RR,RR,DIANE COELHO,PP,0.4913600661430343,9543.350670420385,0.624,86.78999999999999,21629.9088610011,0.4423176337942095
CARACOL - MS,MS,NECO PAGLIOSA,PSDB,0.5788367203924317,47656.87053216839,0.647,91.47,35667.394757744245,1.5536252068997785
CARACOL - PI,PI,RANILETTI MACEDO,PT,0.6394984326018809,0.0,0.552,64.66,9448.051948051949,6.404115584022671
CARAGUATATUBA - SP,SP,MATEUS SILVA,PSD,0.37258547957371224,148.28764838032816,0.759,95.3,33603.730917233246,277.71558385119545
CARAI - MG,MG,DR FABRÍCIO,MDB,0.7984480294057587,0.0,0.558,73.42,10764.681808880703,15.73379701688663
CARAIBAS - BA,BA,RENATINHO,PP,0.5344708958304665,0.0,0.555,67.14,8672.233400402414,12.343473479253484
CARAMBEI - PR,PR,ELISANGELA PEDROSO,PL,0.5263508019809299,1288.4937508053085,0.728,95.0,67813.16840613323,32.603250389558205
CARANAIBA - MG,MG,FABINHO,MDB,0.8447288649376895,0.0,0.634,90.95,14143.539038527106,18.33347141742609
CARANDAI - MG,MG,KIKO,PRD,0.4445187165775401,0.0,0.697,92.73,31576.474046699142,48.82734478120826
CARANGOLA - MG,MG,SILAS VIEIRA,PSD,0.7014590992647058,0.0,0.695,89.85,20462.86811779769,88.35810912930032
CARAPEBUS - RJ,RJ,BERNARD TAVARES,CIDADANIA,0.6353421859039836,0.0,0.713,91.58,52485.66476493103,45.33126159379578
CARATINGA - MG,MG,DR GIOVANNI,PL,0.3326753992463664,2295.1007326007325,0.706,90.45,26136.53846153846,69.36529225779901
CARAUARI - AM,AM,AIRTON SIQUEIRA,MDB,0.6681672422298964,0.0,0.549,71.97,12896.005845104724,1.1150147149740723
CARAUBAS - PB,PB,NERIVAN GARI,MDB,0.5458033573141486,0.0,0.585,80.91,10699.036511156186,8.1086341353366
CARAUBAS - RN,RN,GIVAGO BARRETO,PSDB,0.60221589110478,10138.389009986313,0.638,73.28999999999999,18941.60287930248,17.998956527050247
CARAUBAS DO PIAUI - PI,PI,ANDRESSA LEAL,PT,0.6168801463860933,3108.348134991119,0.505,56.17,10201.95381882771,11.96720351524714
CARAVELAS - BA,BA,DOUTOR ADAUTO,PSD,0.5575876662636033,1370.1263362487853,0.616,75.05,17389.79591836735,8.654705419790305
CARAZINHO - RS,RS,JOÃO PEDRO,PSDB,0.4715276379017639,1213.5136884344056,0.766,95.9,62242.68655750437,92.63965942906717
CARBONITA - MG,MG,MARCELINO DA FIINHA,PSDB,0.7273933963829434,1762.218045112782,0.638,81.09,25925.986842105263,5.846417318974083
CARDEAL DA SILVA - BA,BA,BRANCO SALES,PP,0.6342767295597485,68141.06395696354,0.552,76.99,14073.759713090258,28.542231266167047
CARDOSO - SP,SP,LUÍS PAULO BEDNARSKI,MOBILIZA,0.5445530726256983,0.0,0.722,90.89,28304.98016747466,17.760989597237103
CARDOSO MOREIRA - RJ,RJ,GEANE VINCLER,UNIÃO,0.6832894241625894,28007.4780058651,0.648,84.8,30520.29634202809,24.791213167614245
CAREACU - MG,MG,NETINHO,UNIÃO,0.5521541950113379,21273.474178403754,0.683,87.08,25557.07159624413,37.69813328782965
CAREIRO - AM,AM,MARA ALVES,REPUBLICANOS,0.47083716651333946,23128.403481423746,0.557,86.28,12834.307612366849,5.050487897108672
CAREIRO DA VARZEA - AM,AM,PEDRO GUEDES,PSD,0.5168464063232634,0.0,0.568,83.53999999999999,21050.771502775373,7.47679026222049
CARIDADE - CE,CE,SIMONE TAVARES,PSB,0.5828555828555828,0.0,0.592,73.17,11367.710813946387,17.677949789931045
CARIDADE DO PIAUI - PI,PI,CLEI CARVALHO,PSD,1.0,211260.18279356248,0.541,67.78,9940.592092191537,10.094573437544712
CARINHANHA - BA,BA,CHICA DO PT,PT,0.4721547021012262,15147.81599639752,0.576,74.09,9995.56617825349,11.427239254498495
CARIRA - SE,SE,DIOGO MACHADO,PSD,0.8259734275401275,0.0,0.588,65.18,19048.99944831737,28.80180725817184
CARIRE - CE,CE,ANTONIO MARTINS,PDT,0.7468951422732275,22118.874773139745,0.596,69.53,10951.962341197825,23.3355796782106
CARIRI DO TOCANTINS - TO,TO,TETIN,UNIÃO,0.685559240277359,53656.101821811826,0.662,85.57,129202.64537060144,3.5578965363415245
CARIRIACU - CE,CE,ACACIO LEITE,PT,0.5272994129158513,7598.784194528876,0.578,68.35,9617.287234042553,41.51518234984278
CARIUS - CE,CE,WILAMAR PALACIO,PT,0.5510007412898443,0.0,0.597,68.21000000000001,10636.732295033791,16.42527892611514
CARLINDA - MT,MT,PASTOR FERNANDO,UNIÃO,0.876905041031653,2806.8137824235387,0.665,84.25,28975.51296941541,4.266606234912392
CARLOPOLIS - PR,PR,NILTON MEIRA,PSD,0.6640311676406554,6506.950606329488,0.713,91.93,27131.79532682638,33.95845091997881
CARLOS BARBOSA - RS,RS,KIRCH,PP,0.5607604243251759,4437.869822485207,0.796,97.46,116028.20512820513,132.40483004673962
CARLOS CHAGAS - MG,MG,NANA,PSD,0.8170266836086404,0.0,0.648,78.05,25505.88235294117,5.81053995612444
CARMESIA - MG,MG,ATOS TÁCIO,AVANTE,1.0,67562.38003838771,0.65,84.81,15273.704414587331,10.05823110523196
CARMO - RJ,RJ,SAMUEL DO ROMÃO,PSD,0.9168548842461886,0.0,0.696,90.09,32628.96848470753,56.28896777142467
CARMO DA CACHOEIRA - MG,MG,JULIANO CIPO,PSD,0.5152881499225025,0.0,0.655,90.05,27855.113882393696,22.812376985888378
CARMO DA MATA - MG,MG,MÔNICA,PL,0.5671353024635625,1815.0467374534894,0.689,91.65,24115.618477175787,30.85695655251101
CARMO DE MINAS - MG,MG,DARCI DA LOJA,PDT,0.7201933404940923,0.0,0.682,89.34,21051.17054432123,42.81498511799053
CARMO DO CAJURU - MG,MG,VINICIUS CAMARGOS,PP,0.31127190182308295,0.0,0.71,93.62,26791.60100515354,51.53194758416714
CARMO DO PARANAIBA - MG,MG,LUCAS MENDES,PODE,0.3966429483670863,0.0,0.705,91.28999999999999,36545.58615697494,22.17716895975431
CARMO DO RIO CLARO - MG,MG,FILIPE CARIELO,PSD,0.5362903225806451,0.0,0.733,91.18,33149.61343896153,19.66914035987225
CARMO DO RIO VERDE - GO,GO,GERALDO REIS,MDB,0.6170001653712585,0.0,0.713,89.1,50266.117404737386,23.11068275047501
CARMOLANDIA - TO,TO,DOUGLAS OLIVEIRA,UNIÃO,0.6111111111111112,18173.55747387551,0.64,80.98,31450.249886415266,6.481804325240472
CARMOPOLIS - SE,SE,EDI LEITE,PL,0.5317752362008951,721.8652999350321,0.643,85.53999999999999,30506.09976178445,275.25196630046605
CARMOPOLIS DE MINAS - MG,MG,CELINHO DA SAÚDE,UNIÃO,0.5579484518249438,0.0,0.7,94.75,25640.393267788702,44.97500530594732
CARNAIBA - PE,PE,BERG GOMES,PSB,0.5693202471828426,18341.997425445184,0.583,72.93,10381.141385968676,43.65206105690738
CARNAUBA DOS DANTAS - RN,RN,KLEYTON DANTAS,MDB,0.6404223786587625,0.0,0.659,85.63,14811.436436436436,32.48567207543562
CARNAUBAIS - RN,RN,DR GLEUDINHO,PL,0.5119529719137819,3346.1395923409514,0.589,74.36,21716.079884702493,18.760002061087857
CARNAUBAL - CE,CE,ZÉ WELITON,PT,0.5622854124482789,0.0,0.593,70.34,9690.412550842531,47.40304803688088
CARNAUBEIRA DA PENHA - PE,PE,ELIZINHO,PSDB,0.547636496885306,0.0,0.573,72.53999999999999,6816.161451098946,12.181885849952678
CARNEIRINHO - MG,MG,WILLIAN MAIA,REPUBLICANOS,1.0,0.0,0.741,88.39,43247.824241137765,4.565913668527653
CARNEIROS - AL,AL,UBIRATANIA SANTANA,MDB,0.6729443416848832,76397.37748638737,0.526,70.03999999999999,10087.231914657184,80.11158278633124
CAROEBE - RR,RR,OSMAR FILHO,REPUBLICANOS,0.6031797013007869,81306.3063063063,0.639,87.82,22221.09609609609,0.88311647684498
CAROLINA - MA,MA,JAYME FONSECA,PSDB,0.47532365117960174,0.0,0.634,84.87,21857.70093924029,3.839550111592072
CARPINA - PE,PE,EDUARDA GOUVEIA,PODE,0.3249809235084246,0.0,0.68,83.91,22005.914771795746,539.2240848153199
CARRANCAS - MG,MG,HELY ANDRADE ALVES,MDB,1.0,0.0,0.725,92.0,43875.27784638183,5.563274282108197
