municipio,sigla_municipio,prefeito_eleito_2024,sigla_partido_prefeito_eleito,porcentagem_votos_validos_2024,emendas_pix_per_capita_partido_prefeito_eleito,idhm_2010,alfabetizacao_2010,pib_per_capita_2021,densidade_demografica_2010,cluster_0,cluster_1,cluster_2,cluster_3
RODRIGUES ALVES - AC,AC,SALATIEL MAGALHÃES,PSD,0.6010960484568791,62592.41531664213,0.567,68.74,17114.004552148883,4.855095357933062,True,False,False,False
ROLADOR - RS,RS,JOÃO ALBERTO,MDB,1.0,0.0,0.689,92.2,70673.06852902663,7.760484993269238,False,False,True,False
ROLANDIA - PR,PR,AILTON MAÍSTRO,PL,0.7834704893372267,6976.419701409237,0.739,93.83,49882.6566206223,143.40662944944995,False,False,True,False
ROLANTE - RS,RS,ALCEU,PRD,0.5213252656434475,0.0,0.688,93.41,34423.70488872159,71.77003104924547,False,False,True,False
ROLIM DE MOURA - RO,RO,ALDO JULIO,UNIÃO,0.5434956686321614,3031.5923837889586,0.7,90.96,27748.714675743715,38.68568007979134,False,False,True,False
ROMARIA - MG,MG,PROFESSOR JUNINHO,MOBILIZA,0.4074311338885329,0.0,0.708,91.78,80196.98759598346,8.3026149611534,False,False,True,False
ROMELANDIA - SC,SC,JUAREZ FURTADO,PSDB,0.6472214542438485,11403.690648973668,0.692,88.64,23081.069873522705,21.614641566641684,False,False,True,False
RONCADOR - PR,PR,DRA MARILIA,UNIÃO,0.5271640961511741,0.0,0.681,84.45,53161.23011287885,13.508521407441236,False,False,True,False
RONDA ALTA - RS,RS,MARCOS BEUX,PDT,0.6721783980582524,2557.021581262146,0.724,92.85,48230.745627493096,23.35344184195972,False,False,True,False
RONDINHA - RS,RS,PASQUETTI,PP,1.0,10018.032458425165,0.764,95.74,53871.56882388299,19.795834920603244,False,False,True,False
RONDOLANDIA - MT,MT,GUEDES,MDB,0.5103668261562998,0.0,0.64,84.6,32633.9514978602,0.2769691577659796,False,False,True,False
RONDON - PR,PR,ROBERTO CORREDATO,PSD,0.5864240727781665,0.0,0.713,89.33,38483.45608442344,15.05021309069589,False,False,True,False
RONDON DO PARA - PA,PA,ADRIANA ANDRADE,MDB,0.4970666916975642,4704.28842933218,0.602,79.93,13812.731686205145,6.4430659745545205,True,False,False,False
ROQUE GONZALES - RS,RS,FERNANDO MACHRY,PP,0.544136460554371,12925.790754257909,0.688,92.9,66457.57299270073,18.822859078366545,False,False,True,False
RORAINOPOLIS - RR,RR,PINTO DO EQUADOR,REPUBLICANOS,0.5947507953340403,43075.96103776764,0.619,85.43,22432.566545164947,0.9722078379709456,True,False,False,False
ROSANA - SP,SP,CLAUDEMIR,REPUBLICANOS,0.5539545972841298,0.0,0.764,92.61,110576.60550458716,23.43489792662347,False,False,True,False
ROSARIO - MA,MA,JONAS MAGNO,PDT,0.5051997390536859,0.0,0.632,81.9,11520.20792722547,59.34158413005304,True,False,False,False
ROSARIO DA LIMEIRA - MG,MG,CRISTOVAM,PDT,0.4662394140535592,0.0,0.662,86.27,14309.040980143642,42.64088307344763,False,False,True,False
ROSARIO DO CATETE - SE,SE,CÉSAR RESENDE,UNIÃO,0.6350013747594171,0.0,0.631,85.86,50452.50134480904,81.71206617880635,False,False,True,False
ROSARIO DO IVAI - PR,PR,CESAR DO ANIZIO,PSD,0.5185369494899229,0.0,0.662,80.47,23897.33210671573,12.316249279929096,False,False,True,False
ROSARIO DO SUL - RS,RS,MARCOS PAULO,PSDB,0.4139378673383711,0.0,0.699,92.37,37727.791427791424,8.433241264568037,False,False,True,False
ROSARIO OESTE - MT,MT,MARIANO BALABAM,PSB,0.5631941784756798,0.0,0.65,83.07,34625.83317155245,2.1054732566408223,False,False,True,False
ROSEIRA - SP,SP,FERNANDO SIQUEIRA,PL,0.6191607284243864,0.0,0.737,94.68,34599.88921713442,83.49003495893939,False,False,True,False
ROTEIRO - AL,AL,PAULINHO,MDB,0.5240652757694692,0.0,0.505,61.97,31529.50262588817,50.26074732542191,True,False,False,False
RUBELITA - MG,MG,MEIRINHA DE DONA VINA,REPUBLICANOS,0.3994046576781649,0.0,0.582,75.57,14101.954569466456,5.118889161947231,True,False,False,False
RUBIACEA - SP,SP,JULIO,PSD,0.6897546897546898,12962.962962962964,0.721,89.15,29240.74074074074,11.425288287666095,False,False,True,False
RUBIATABA - GO,GO,PADRE WEBER,PSD,0.6344220061497549,17182.13058419244,0.719,90.01,28597.38225186982,26.383654635073352,False,False,True,False
RUBIM - MG,MG,BOLA,REPUBLICANOS,0.8171305370442964,16896.484754321227,0.609,73.34,10848.70848708487,10.671564467468638,True,False,False,False
RUBINEIA - SP,SP,ALEX OLIVO,PL,0.595074812967581,13044.612575006522,0.759,92.97,26834.59431254892,15.7741753650388,False,False,True,False
RUROPOLIS - PA,PA,ZÉ FILHO DA FARMÁCIA,PP,0.518385173818096,0.0,0.548,82.22,13890.156280578154,5.093882062330207,True,False,False,False
RUSSAS - CE,CE,SÁVIO,PSB,0.9364221606127532,1988.2623957876265,0.674,80.41,15885.846314172884,45.26504807993827,False,False,True,False
RUY BARBOSA - BA,BA,ERIDAN DE BONIFÁCIO,MDB,0.3590956683600264,0.0,0.61,77.31,13889.081394526556,14.199240523664232,True,False,False,False
RUY BARBOSA - RN,RN,RANIERE MOURA,PL,0.5341058730576771,12477.292576419211,0.605,69.03999999999999,39542.42046163444,25.438561635077413,True,False,False,False
SABARA - MG,MG,SARGENTO RODOLFO,REPUBLICANOS,0.6213094484152115,0.0,0.731,95.04,32475.88498995208,428.0702052253426,False,False,True,False
SABAUDIA - PR,PR,HUGO MANUEIRA,PSD,0.518201674554059,9408.138744048969,0.74,90.26,79952.39174790298,43.0883968511702,False,False,True,False
SABINO - SP,SP,FERNANDO,PSD,0.8322903629536921,0.0,0.728,91.5,34326.2910798122,16.75251897647789,False,False,True,False
SABINOPOLIS - MG,MG,BETO,PT,0.68019248276759,3862.3595505617977,0.638,82.31,23507.37359550561,15.47740250463494,True,False,False,False
SABOEIRO - CE,CE,TONTONHO DE ZÉ DE LIMA,MDB,0.5482512360373558,0.0,0.575,66.5,12260.430200664068,10.028795317363704,True,False,False,False
SACRAMENTO - MG,MG,JUNINHO TREVISAN,PL,0.5112479740680713,19910.011248593924,0.732,93.59,78402.21222347206,8.678112747930479,False,False,True,False
SAGRADA FAMILIA - RS,RS,MAURO GALATTO,PDT,0.6303116147308782,16129.032258064515,0.678,86.95,33312.5,31.8748546496506,False,False,True,False
SAGRES - SP,SP,BETO PIRES,PSD,0.7837528604118993,2021.018593371059,0.73,86.53,22137.833468067907,16.741661791304253,False,False,True,False
SAIRE - PE,PE,GILDO DIAS,PT,0.7623661971830986,4592.633416000735,0.585,66.43,16186.73647469459,57.14520398085959,True,False,False,False
SALDANHA MARINHO - RS,RS,PITTI,PP,0.5027345393352965,0.0,0.762,94.78,98736.69902912622,11.629976114214733,False,False,True,False
SALES - SP,SP,JOSEMAR,PSD,0.5732555530625981,0.0,0.751,89.43,26329.035264874943,20.844028863747845,False,False,True,False
SALES OLIVEIRA - SP,SP,FÁBIO GRATON,REPUBLICANOS,0.6275106512477175,0.0,0.772,94.98,36564.45535010078,37.2784140140997,False,False,True,False
SALESOPOLIS - SP,SP,RODOLFO MARCONDES,PODE,0.5195390347456893,0.0,0.732,90.87,16560.452572029997,35.77335516767009,False,False,True,False
SALETE - SC,SC,ANADIR,PL,0.6035424910495572,7344.104686874082,0.744,95.47,42480.83856322606,42.05331627901342,False,False,True,False
SALGADINHO - PB,PB,ERIVAN JÚLIO,PSB,0.5870121561100448,0.0,0.563,66.97999999999999,9968.405365126677,18.72159620553377,True,False,False,False
SALGADINHO - PE,PE,JOIA,PSDB,0.7374978952685637,0.0,0.534,56.79,14132.704731971364,65.62388342714394,True,False,False,False
SALGADO - SE,SE,GIVANILDO COSTA,PT,0.4421607734433101,24246.565412495685,0.609,72.53,10726.317865772477,76.92143709724829,True,False,False,False
SALGADO DE SAO FELIX - PB,PB,DR JONI,REPUBLICANOS,0.5629672225416906,7822.685788787484,0.568,63.13,11180.877879182965,56.328201547398535,True,False,False,False
SALGADO FILHO - PR,PR,PROFESSOR VOLMAR,PSD,0.6061470215462611,7361.963190184049,0.7,89.14,30515.828220858897,19.08476279442211,False,False,True,False
SALGUEIRO - PE,PE,FABINHO,PRD,0.5842368886269887,0.0,0.669,83.75,16066.584364779068,37.155193972285694,False,False,True,False
SALINAS - MG,MG,KINCA DIAS,PDT,0.718450401095676,17923.326198417046,0.679,82.72,16611.304694111204,21.577324897003543,False,False,True,False
SALINAS DA MARGARIDA - BA,BA,PROFESSORA MARA,PSD,0.6654789861527249,23687.19556949356,0.617,87.96000000000001,13437.84613331554,99.35103582126638,False,False,True,False
SALINOPOLIS - PA,PA,KAKA SENA,PP,0.5097745797249108,0.0,0.647,88.95,14337.108013937284,198.23925700785853,False,False,True,False
SALITRE - CE,CE,RONDILSON,PT,0.5036837518814862,0.0,0.54,60.02,9576.384296278482,20.613009116614528,True,False,False,False
SALMOURAO - SP,SP,SÔNIA GABAU,PSD,0.5162278015921616,2079.8668885191346,0.719,86.1,20152.87021630616,27.86389322808967,False,False,True,False
SALOA - PE,PE,JUNIOR DE RIVALDO,PSDB,0.775883481991645,0.0,0.559,64.95,12362.749349522985,54.990111032989255,True,False,False,False
SALTINHO - SC,SC,EDIMAR,PT,0.6161377447670493,27533.03964757709,0.654,86.02,25776.70704845815,23.24774922634874,False,False,True,False
SALTINHO - SP,SP,HELINHO BERNARDINO,PL,0.7473861090365945,0.0,0.791,97.33,46302.0463178532,81.91175404987806,False,False,True,False
SALTO - SP,SP,GERALDO GARCIA,PP,0.4924835287203439,0.0,0.78,96.04,69264.11751129774,1009.9861942958524,False,False,True,False
SALTO DA DIVISA - MG,MG,RONALDO PEIXOTO,REPUBLICANOS,0.6025674613570867,16245.400981996729,0.608,74.01,21615.71194762684,6.513706434513324,True,False,False,False
SALTO DE PIRAPORA - SP,SP,MATHEUS MARUM,PSD,0.7440346017398066,0.0,0.729,92.15,50778.93846575844,156.08234617183845,False,False,True,False
SALTO DO CEU - MT,MT,PROFESSOR MAUTO,REPUBLICANOS,0.7747892412685669,0.0,0.666,84.76,25637.94509377548,2.098112932485049,False,False,True,False
SALTO DO ITARARE - PR,PR,CLAUDECI,REPUBLICANOS,0.490566037735849,21956.587057010787,0.704,85.08,19966.87211093991,23.210131193228072,False,False,True,False
SALTO DO JACUI - RS,RS,RONALDO,PP,0.5753962264150944,0.0,0.687,91.43,118931.19670685093,20.0912674377938,False,False,True,False
SALTO DO LONTRA - PR,PR,FERNANDO CADORE,PSD,0.5531821667214372,0.0,0.718,90.27,34810.352755698616,41.58155366151165,False,False,True,False
SALTO GRANDE - SP,SP,MARIO ROSA,PL,0.578743961352657,18232.044198895022,0.704,90.25,30269.944751381216,48.04974660009814,False,False,True,False
SALTO VELOSO - SC,SC,NEREU BORGA,PP,0.5082815734989649,7972.665148063781,0.784,92.45,60797.72209567198,41.846256373519886,False,False,True,False
SALVADOR DAS MISSOES - RS,RS,VILSON SCHONS,PP,0.6320792079207921,0.0,0.753,98.13,62032.67292318387,30.472454471579795,False,False,True,False
SALVADOR DO SUL - RS,RS,LAERCE,MDB,0.5053388090349076,6178.223579008577,0.74,97.69,49085.768280273296,69.42555806483816,False,False,True,False
SALVATERRA - PA,PA,VALENTIM,MDB,0.5252153252153252,1657.7562269468274,0.608,90.96,8718.595880475776,26.25147036348216,False,False,True,False
SAMBAIBA - MA,MA,FATIMA DANTAS,PP,0.649989872392141,49722.5933908046,0.565,77.95,85257.90229885057,2.248124586721716,True,False,False,False
SAMPAIO - TO,TO,AGNOM GOMES,REPUBLICANOS,0.5397142857142857,0.0,0.606,76.08,34605.693950177934,18.929981724747183,True,False,False,False
SANANDUVA - RS,RS,CLAITON DE AGUIAR,PL,0.4540555352575813,0.0,0.747,94.47,51455.75949753034,32.491100765138455,False,False,True,False
SANCLERLANDIA - GO,GO,ZÉ GORDO,PSDB,0.5607218338481548,11366.506693609495,0.736,87.32,27476.004041424603,15.547075485616457,False,False,True,False
SANDOLANDIA - TO,TO,LUCIANO BARRETO,REPUBLICANOS,0.6382177596485723,0.0,0.659,83.42,31355.35858178888,1.0531636630597083,False,False,True,False
SANDOVALINA - SP,SP,PACO,MDB,0.8320610687022901,4115.22633744856,0.709,88.83,87465.02057613169,7.998553225382876,False,False,True,False
SANGAO - SC,SC,CASTILHO,PP,0.5685887309110058,1940.692439062257,0.7,92.72,36220.69554417016,154.6107300139758,False,False,True,False
SANHARO - PE,PE,CÉSAR FREITAS,PC do B,0.7441561571210539,0.0,0.603,74.17,13330.3264604811,69.52102680610359,True,False,False,False
SANTA ADELIA - SP,SP,CIRO COSTA,PSD,1.0,0.0,0.76,92.35,27289.627621629334,42.46162344997051,False,False,True,False
SANTA ALBERTINA - SP,SP,JUNINHO FORMIGONI,REPUBLICANOS,1.0,0.0,0.728,90.02,33597.84138901924,23.440877635209738,False,False,True,False
SANTA AMELIA - PR,PR,TONHÃO TAMAIS,PP,0.4675174013921113,5892.751915144372,0.653,88.81,29719.21037124337,37.64678426164339,False,False,True,False
SANTA BARBARA - BA,BA,EDIFRANCIO,PSD,0.8173541093797739,3818.251240931653,0.583,77.77,8618.556701030928,60.39607655391171,True,False,False,False
SANTA BARBARA - MG,MG,ALCEMIR MOREIRA,CIDADANIA,0.6391037762878918,0.0,0.707,94.2,53452.79984244732,44.48800021918173,False,False,True,False
SANTA BARBARA DE GOIAS - GO,GO,JOB MARTINS DE DEUS,PDT,0.8335244210043568,26020.491136770208,0.706,87.2,25062.12392258904,43.64518188912156,False,False,True,False
SANTA BARBARA DO LESTE - MG,MG,ZÉ RUFINO,PP,0.7515594368205311,0.0,0.613,86.48,13200.52021754552,78.49727108434762,True,False,False,False
SANTA BARBARA DO MONTE VERDE - MG,MG,DR SYLVINHO,PP,0.4502923976608187,0.0,0.606,84.91,18172.53634894992,7.406173925911642,True,False,False,False
SANTA BARBARA DO PARA - PA,PA,MARCÃO,MDB,0.554330197859228,0.0,0.627,91.61,11406.269265424196,75.70675054849025,False,False,True,False
SANTA BARBARA DO SUL - RS,RS,LEANDRO VENERAL,PDT,0.5233825597749648,5912.164491504555,0.725,93.26,164494.82885988674,8.32223811758287,False,False,False,True
SANTA BARBARA DO TUGURIO - MG,MG,DONATINHO,PSD,0.5879396984924623,4752.851711026616,0.637,85.71000000000001,16776.140684410646,21.61117783151081,False,False,True,False
SANTA BRANCA - SP,SP,ADRIANO LEVORIN,PL,0.7707388939256573,0.0,0.735,93.14,22384.18604651163,51.25769066093568,False,False,True,False
SANTA BRIGIDA - BA,BA,ELTON,PODE,0.5436064883084053,0.0,0.546,65.92,7973.939191446709,16.023829754803163,True,False,False,False
SANTA CARMEM - MT,MT,PABLO BORTOLAS,PL,0.7322475570032573,0.0,0.715,91.95,192096.3900260513,1.4097064474900622,False,False,False,True
SANTA CECILIA - PB,PB,MARCILIO,PSB,0.4978770246894166,35202.08604954368,0.525,64.39,8559.191655801826,35.1978632932606,True,False,False,False
SANTA CECILIA - SC,SC,DR CARLOS,PODE,0.5529828952857739,0.0,0.698,90.34,42582.78656889232,13.566859126821509,False,False,True,False
SANTA CECILIA DO PAVAO - PR,PR,CLAUDIO COVRE,PL,0.5943396226415094,0.0,0.723,82.17,45623.17979197623,28.18022906330188,False,False,True,False
SANTA CLARA DO SUL - RS,RS,MARCIO,PP,0.5147893030794165,0.0,0.74,96.12,49238.42021199361,79.7670702575085,False,False,True,False
SANTA CRUZ - PB,PB,ALBERTO DE BRAZ,PL,1.0,13452.160753321004,0.618,71.82,10444.59391289726,27.32916596875596,True,False,False,False
SANTA CRUZ - PE,PE,CACHOEIRA,AVANTE,0.7459077380952381,13727.331840184956,0.549,67.49000000000001,9651.90376417889,11.10940132545676,True,False,False,False
SANTA CRUZ - RN,RN,ANINHA DE CLEIDE,MDB,0.5563146149291798,0.0,0.635,75.77,16590.51805000938,59.80857162218999,True,False,False,False
SANTA CRUZ CABRALIA - BA,BA,GIRLEI,PDT,0.4085082187532306,0.0,0.654,84.19,18791.913654274456,19.939055166715853,False,False,True,False
SANTA CRUZ DA BAIXA VERDE - PE,PE,DR. ISMAEL,REPUBLICANOS,0.5872238805970149,0.0,0.612,73.98,9817.06579061122,100.58940195603294,True,False,False,False
SANTA CRUZ DA CONCEICAO - SP,SP,DU ARANHA,PSD,0.723067370381869,0.0,0.79,94.58,37795.41734860884,28.502032461360937,False,False,True,False
SANTA CRUZ DA ESPERANCA - SP,SP,MARQUIM DO DIDA,MDB,0.5595,4725.897920604915,0.743,94.67,29989.130434782608,14.27961600928084,False,False,True,False
SANTA CRUZ DA VITORIA - BA,BA,PROFESSOR MAURÍCIO,PSD,0.680188679245283,0.0,0.61,75.39,15206.366161076692,16.470953955994787,True,False,False,False
SANTA CRUZ DAS PALMEIRAS - SP,SP,FERNANDO STOCCO,MDB,0.4115987666469855,0.0,0.728,91.84,22726.37195121952,97.7866355757098,False,False,True,False
SANTA CRUZ DE GOIAS - GO,GO,ÂNGELO DA PAZ,UNIÃO,0.720967228762329,0.0,0.688,85.58,98349.43371085943,2.7050284450401385,False,False,True,False
SANTA CRUZ DE MINAS - MG,MG,WAGNER DO DIDICO,PRD,0.8455762987012987,12355.765199161426,0.706,94.8,12765.93908003453,2236.0571208478173,False,True,False,False
SANTA CRUZ DE MONTE CASTELO - PR,PR,WILLIAN,PL,0.6682027649769585,34831.06931382793,0.71,87.09,43552.18855218855,17.650511350050277,False,False,True,False
SANTA CRUZ DE SALINAS - MG,MG,ZÉ DE BILÉ,UNIÃO,0.8026658939437844,38363.17135549872,0.577,73.26,12534.271099744246,6.631773444049608,True,False,False,False
SANTA CRUZ DO ARARI - PA,PA,NICOLAU PAMPLONA,MDB,0.5765828274067649,10745.466756212223,0.557,88.46000000000001,12900.335795836132,6.914078282292377,True,False,False,False
SANTA CRUZ DO CAPIBARIBE - PE,PE,HELINHO ARAGÃO,PSD,0.6980069573907862,0.0,0.648,83.99,19599.54811000061,293.06946317894483,False,False,True,False
SANTA CRUZ DO ESCALVADO - MG,MG,GILMAR,MOBILIZA,0.4979433825308492,0.0,0.625,84.52,16470.147656751553,18.05119268264423,True,False,False,False
SANTA CRUZ DO PIAUI - PI,PI,LAÍS BARROSO,PT,0.6627884798779324,23152.117990053164,0.601,64.12,10463.21385697136,10.007833767048568,True,False,False,False
SANTA CRUZ DO RIO PARDO - SP,SP,DR OTACILIO,PL,0.5025214830354622,1291.934025235778,0.762,94.53,60008.31144222902,41.66443967680165,False,False,True,False
SANTA CRUZ DO SUL - RS,RS,SERGIO MORAES,PL,0.4713124068789616,2897.2453651579976,0.773,96.63,73670.86992419125,181.6362516888556,False,False,True,False
SANTA CRUZ DO XINGU - MT,MT,JO,UNIÃO,0.5304203539823009,0.0,0.684,91.07,120471.25140924464,0.4733498246763796,False,False,True,False
SANTA CRUZ DOS MILAGRES - PI,PI,EDILBERTO RODRIGUES,PP,0.5263764773710002,39935.953420669575,0.577,66.0,13237.845705967977,3.510620018497032,True,False,False,False
SANTA EFIGENIA DE MINAS - MG,MG,CLEIDINY DA SAÚDE,MDB,0.6113157013726147,43327.55632582322,0.607,80.25,12631.59197821243,30.63587086602292,True,False,False,False
SANTA ERNESTINA - SP,SP,DEDÉ,PP,0.5260663507109005,0.0,0.738,92.91,17059.98692383132,45.44116363788815,False,False,True,False
SANTA FE - PR,PR,EDSON PALOTTA,PP,0.6483085250338295,2636.667252592723,0.705,91.3,28097.55668834593,38.77194503214908,False,False,True,False
SANTA FE DE GOIAS - GO,GO,DR VICTOR,PL,0.5302452316076294,0.0,0.713,87.14,52548.17208644718,4.254523573592953,False,False,True,False
SANTA FE DE MINAS - MG,MG,JÚNIOR LEITE,AVANTE,0.5599501712862037,31374.219193639976,0.615,81.47,17019.307211811472,1.2072193681907255,True,False,False,False
SANTA FE DO ARAGUAIA - TO,TO,VICENÇA LINO,UNIÃO,0.5564637556463755,3464.5232815964523,0.616,80.31,24380.127494456763,4.316084249765853,True,False,False,False
SANTA FE DO SUL - SP,SP,EVANDRO MURA,REPUBLICANOS,0.7155818540433925,7759.958613554061,0.784,93.57,38652.67000057481,168.17310607939388,False,False,True,False
SANTA FILOMENA - PE,PE,GILDEVAN,PSD,0.5334798937437025,0.0,0.533,68.07,9237.568148025772,12.04057338964167,True,False,False,False
SANTA FILOMENA - PI,PI,DR FERNANDO,PSD,0.6390557051149306,0.0,0.544,75.61,101197.14144898966,1.149939163549914,True,False,False,False
SANTA FILOMENA DO MARANHAO - MA,MA,SALOMÃO,PP,0.5412116942585418,0.0,0.525,68.5,8991.488726295356,10.735921437970712,True,False,False,False
SANTA GERTRUDES - SP,SP,GINO DA FARMACIA,PL,0.6681458219552158,3859.997458811571,0.737,95.41,165000.12705942144,240.88047544280968,False,False,False,True
SANTA HELENA - MA,MA,JOÃOZINHO PAVÃO,MDB,0.5147672955974842,0.0,0.571,77.18,8614.614662784823,18.97464708138124,True,False,False,False
SANTA HELENA - PB,PB,JOÃO CLEBER,PSB,0.6316497023237949,6820.119352088662,0.609,73.89,10598.806479113384,27.815666626057148,True,False,False,False
SANTA HELENA - PR,PR,DINHO MARASKIN,UNIÃO,0.6516261353647818,0.0,0.744,92.3,57480.11140750039,31.42399425098976,False,False,True,False
SANTA HELENA - SC,SC,CLÓVIS,PP,0.4768179599804782,6185.567010309278,0.727,90.18,42723.298969072166,30.054338021514795,False,False,True,False
SANTA HELENA DE GOIAS - GO,GO,IRIS PARREIRA,MDB,0.5248671718491421,0.0,0.724,87.6,42111.01008001663,33.68671867878181,False,False,True,False
SANTA HELENA DE MINAS - MG,MG,MARCUS DE ZE WILSON,AVANTE,0.6157883227640498,24418.99629504884,0.567,68.34,9759.346581340518,21.478472338057227,True,False,False,False
SANTA INES - BA,BA,SANDRO,PT,0.6954363490792634,13592.233009708738,0.574,71.74,7396.504854368932,27.16638548405522,True,False,False,False
SANTA INES - MA,MA,FELIPE DOS PNEUS,PP,0.547284990893261,5904.89331168984,0.674,82.41,17245.277248453196,108.01075913489537,False,False,True,False
SANTA INES - PB,PB,FELIX VIEIRA,UNIÃO,0.7479950647748304,35636.81437867989,0.572,67.85,11390.14564611094,9.846553751198,True,False,False,False
SANTA ISABEL - GO,GO,LEVINO,SOLIDARIEDADE,0.5504424778761062,0.0,0.683,85.97,34814.86715658564,4.352726481129081,False,False,True,False
SANTA ISABEL - SP,SP,DR CARLOS CHINCHILLA,PODE,0.544871165242445,0.0,0.738,92.51,31194.43713092865,146.43759320265914,False,False,True,False
SANTA ISABEL DO IVAI - PR,PR,JOÃO DA NINA,PP,0.5498168498168499,8415.619389587073,0.72,87.92,28404.51077199282,23.35721872695033,False,False,True,False
SANTA ISABEL DO RIO NEGRO - AM,AM,JOSÉ BELEZA,UNIÃO,0.6075712727839228,0.0,0.479,66.89,13118.963569613104,0.2255380903919945,True,False,False,False
